Name,Categories,Address,City,State,Postcode,Phone,Fax,Latitude,Longitude,Employees,Established,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
Mueller College Kindergarten & Child Care Centre,Child Care Centres,75 Morris Rd,Rothwell,QLD,4022,(07) 3897 2756,,-27.211274,153.062596,,,,,,,,
Mt. Duneed Hall,Child Care Centres,40 Mt. Duneed Rd,Mt Duneed,VIC,3217,(03) 5272 4732,,-38.24781,144.327766,,,,,,,,
Mt Victoria Child Care Centre,Child Care Centres,107 Great Western Hwy,Mt Victoria,NSW,2786,(02) 4787 1952,,-33.590965,150.253808,,,,,,,,
Mt Terry Pre-School,Child Care Centres,Ashbourton St,Albion Park,NSW,2527,(02) 4257 5681,,-34.59112,150.77905,,,,,,,,
Mt Ousley Pre-School,Child Care Centres,,WOLLONGONG,NSW,2500,(02) 4229 5718,,-34.4247601,150.8640932,,,,,,,,
Mt Hutton Oosh & Vacation Care,Child Care Centres,12 Dunkley Parade,Mt Hutton,NSW,2290,0431 411 758,,-32.977092,151.6686,,,,,,,,
Mt Gravatt East Early Learning Centre,Child Care Centres,134 Newnham Rd,Mt Gravatt East,QLD,4122,(07) 3422 2535,,-27.53934,153.09342,,,,,,,,
Mt Eliza House Childcare & Early Learning Centre,Child Care Centres,41 Baden Powell Pl,Mt Eliza,VIC,3930,(03) 9787 0788,(03) 9787 9511,-38.186242,145.095602,21-50,,,,,,,
Mt Druitt Church Of Christ Child Care Centre,Child Care Centres,Cnr Carlisle Ave Calala St,Mt Druitt,NSW,2770,(02) 9625 5670,,-33.76232,150.817578,Nov-20,1974,,,,,,
Mt Cotton Village Child Care Centre P/L,Child Care Centres,50 Valley Way,Mt Cotton,QLD,4165,(07) 3829 9675,,-27.6387,153.24647,,2004,,,,,,
Mt Colah Preschool Kindergarten,Child Care Centres,Cnr Amaroo and Pacific Hwy,Mt Colah,NSW,2079,(02) 9476 4101,,-33.673952,151.112247,,,,,,,,
Mrs P Before & After School Care,Child Care Centres,66-76 Factory Rd,Regentville,NSW,2745,(02) 4733 1921,,-33.769559,150.663032,,,,,,,,
Mowbray House Child Care,Child Care Centres,153 Mowbray Tce,East Brisbane,QLD,4169,(07) 3891 2574,,-27.484742,153.049613,,,,,,,,
Moverly Children's Centre,Child Care Centres,1 Argyle Crst,South Coogee,NSW,2034,(02) 9093 6150,,-33.934187,151.248629,,,,,,,,
Mountains Mobile Minders,Child Care Centres,3 New St,Lawson,NSW,2783,(02) 4758 6811,,-33.7209,150.4292,,,,,,,,
Mountains Mobile Minders,Child Care Centres,48 Oaklands Rd,Hazelbrook,NSW,2779,(02) 4758 6833,,-33.715824,150.452031,,,,,,,,
Mountain Creek Early Childhood Centre,Child Care Centres,42 Molokai Dr,Mountain Creek,QLD,4557,(07) 5444 0488,,-26.68793,153.10157,,,,,,,,
Mountain Before & After School Care Centre,Child Care Centres,Williams Rd,Kulnura,NSW,2250,(02) 4376 1255,,-33.225906,151.20308,,,,,,,,
Mount Waverley Infant Welfare Centre,Child Care Centres,35 Sherwood Rd,Mt Waverley,VIC,3149,(03) 9809 5387,,-37.878838,145.127613,,,,,,,,
Mount St Thomas Preschool,Child Care Centres,17 Mount St,Mt St Thomas,NSW,2500,(02) 4229 5114,,-34.44181,150.87127,,1996,,,,,72 072 934 546,
Mount Isa Day Nursery & Kindergarten Inc,Child Care Centres,Cnr Alma and Miles Sts,Menzies,QLD,4825,(07) 4743 2554,,-20.717698,139.493978,,,,,,,,
Mount Gibraltar Pre School,Child Care Centres,62 Oxley Dr,Bowral,NSW,2576,(02) 4862 3063,,-34.473405,150.42846,,1995,,,,,87 124 516 280,
Mothers Love Childcare,Child Care Centres,12 Clarence St,Burwood,NSW,2134,(02) 9706 4874,,-33.880632,151.104375,,,,,,,,
Mothercraft Child Care Centre,Child Care Centres,6 Little St Cbd,Toowoomba,QLD,4350,(07) 4632 4728,,-27.56338,151.9517,,,,,,,,
Mother Goose Childcare Centre,Child Care Centres,3 Shannon St,Redbank Plains,QLD,4301,(07) 3814 4533,,-27.634095,152.873311,,,,,,,,
Mother Goose Child Care & Kindy Centres,Child Care Centres,34 Smiths Rd,Goodna,QLD,4300,(07) 3288 3408,,-27.609175,152.894228,,,,,,,,
Mother Duck Childcare & Pre-School Centre,Child Care Centres,1 Station Rd,Lawnton,QLD,4501,(07) 3285 6595,,-27.282745,152.981938,,,,,,,,
Mother Duck Childcare & Pre-School Centre,Child Care Centres,,Brisbane,QLD,4000,(07) 3356 4954,,-27.47002735,153.0229763,,,,,,,,
Mother Duck Child Care & Pre-School Centres - Enoggera,Child Care Centres,36 Glenalva Tce,Enoggera,QLD,4051,(07) 3356 4954,,-27.421998,152.995577,,1990,,,,,,
Mother Duck Child Care & Pre-School Centres - Bracken Ridge,Child Care Centres,96 Barrett St,Bracken Ridge,QLD,4017,(07) 3869 3126,,-27.320046,153.044488,,1990,,,,,,
Mother Duck Child Care & Pre-School - Petrie,Child Care Centres,16 Reid St.,Petrie,QLD,4502,(07) 3285 7088,,-27.268242,152.980072,,1990,,,,,,
Mother Duck Child Care & Pre-School - Lawnton,Child Care Centres,Cnr Todds Road and Station Road,Lawnton,QLD,4501,(07) 3285 6595,,-27.28284,152.981987,,1990,,,,,,
Mother Duck Child Care & Pre-School - Kallangur,Child Care Centres,1370 Anzac Ave,Kallangur,QLD,4503,(07) 3886 0822,,-27.250482,152.991435,,1990,,,,,,
Mother Duck Child Care & Pre-School - Gaythorne,Child Care Centres,23 Heliopolis St,Gaythorne,QLD,4051,(07) 3855 1090,,-27.41642,152.97866,,1990,,,,,,
Mother Duck Child Care & Pre-School - Eatons Hill,Child Care Centres,"Eatons Hill Plaza, Bunya Park Drive",Eatons Hill,QLD,4037,(07) 3264 6277,,-27.337852,152.959678,,1990,,,,,,
Mother Duck Child Care & Pre-School - Carindale,Child Care Centres,40 Scrub Rd,Carindale,QLD,4152,(07) 3843 5577,,-27.50158,153.11722,,1990,,,,,,
Mother Duck Child Care & Pre-School - Cannon Hill,Child Care Centres,28 Rawlinson St,Cannon Hill,QLD,4170,(07) 3890 3333,,-27.468077,153.098276,,1990,,,,,,
Mossman Scallywags Child Care Centre,Child Care Centres,14 Johnston Rd,Mossman,QLD,4873,(07) 4098 2044,,-16.464319,145.371296,,,,,,,,
Moss Vale OOSH,Child Care Centres,Browley St,Moss Vale,NSW,2577,0425 263 607,,-34.550439,150.365104,,,,,,,,
Moss Vale Childrens Centre,Child Care Centres,Mann Crst,Moss Vale,NSW,2577,(02) 4868 3393,,-34.551721,150.36167,,,,,,,,
Mosman Occasional Child Care Centre,Child Care Centres,"The Allan Border Pavilion,Myahgah Rd",Mosman,NSW,2088,(02) 9969 5897,,-33.8294285,151.2441266,,,,,,,,
Moruya After School Care & Vacation Fun Centre,Child Care Centres,Page St,Moruya,NSW,2537,(02) 4474 5050,,-35.9113,150.078074,,,,,,,,
Morts Rd Kindy,Child Care Centres,146 Morts Rd,Mortdale,NSW,2223,(02) 9570 7713,,-33.963805,151.076318,,,,,,,,
Mortdale Child Care Centre,Child Care Centres,35 Scott St,Mortdale,NSW,2223,(02) 9570 7518,,-33.963401,151.072749,,,,,,,,
Morrell Street Occasional Care,Child Care Centres,15 Morrell St,Mooroopna,VIC,3629,(03) 5825 4128,,-36.393053,145.358946,,,,,,,,
Morobe Street Children's Centre,Child Care Centres,229 Oriel Rd,Heidelberg West,VIC,3081,(03) 9459 8998,,-37.7399,145.0428,,,,,,,,
Morley After School Childcare Centre,Child Care Centres,Dorking Pl,Morley,WA,6062,(08) 9275 8887,,-31.892047,115.910302,,,,,,,,
Moreland Community Child Care Co-Operative,Child Care Centres,77 Tinning St,Brunswick,VIC,3056,(03) 9386 5389,,-37.759344,144.958521,,,,,,,,
Moreland Community Child Care Co-Operative,Child Care Centres,98 Mitchell St,Brunswick,VIC,3056,(03) 9383 2708,,-37.759799,144.971821,,,,,,,,
Moreland Community Child Care Co-Operative,Child Care Centres,49 Everett St,Brunswick West,VIC,3055,(03) 9386 6449,,-37.754362,144.941349,,,,,,,,
Morawa Child Care,Child Care Centres,Dreghorn St,Morawa,WA,6623,(08) 9971 1599,,-29.212035,116.007974,,,,,,,,
Moorooka - St Brendan's Child Care Centre,Child Care Centres,80 Hamilton Rd,Moorooka,QLD,4105,(07) 3275 1741,,-27.538387,153.018486,,,,,,,,
Moore Park Gardens Child Care Centre,Child Care Centres,780 Bourke St,Redfern,NSW,2016,(02) 9699 5499,,-33.89613,151.21341,,,,,,,,
Moore Park Children's Early Learning Centre N02,Child Care Centres,10 Broome St,Waterloo,NSW,2017,(02) 9699 4910,,-33.898945,151.214433,,,,,,,,
Moora & Districts Child Care,Child Care Centres,Keane St,Moora,WA,6510,(08) 9651 1194,,-30.630987,116.002197,,,,,,,,
Montmorency South Primary Out Of School Hours Care,Child Care Centres,Buena Vista Dr,Montmorency,VIC,3094,(03) 9439 6244,,-37.724284,145.129609,,,,,,,,
Montessori Works At Randwick,Child Care Centres,1 Rae,Randwick,NSW,2031,(02) 9399 6608,,-33.91217,151.24341,,,,,,,,
Montessori Works At Maroubra,Child Care Centres,469 Malabar Rd,Maroubra,NSW,2035,(02) 9349 3766,,-33.94534,151.2521,,,,,,,,
Montessori Strathfield,Child Care Centres,110 Homebush Rd,Strathfield,NSW,2135,(02) 9642 2038,,-33.878228,151.086289,,,,,,,,
Montessori Pre-School (The Childrens House),Child Care Centres,109 Cressy Rd,East Ryde,NSW,2113,(02) 9889 0400,,-33.805818,151.132365,,,,,,,,
Montessori Minds,Child Care Centres,104 Holmead Rd,Eight Mile Plains,QLD,4113,(07) 3841 0699,,-27.57105,153.10041,,,,,,,,
Montessori Merrylands Pty Ltd,Child Care Centres,23 Montrose Ave,Merrylands,NSW,2160,(02) 9637 3050,,-33.839925,150.994976,,,,,,,,
Montessori Gardens Children House,Child Care Centres,4 Brookside Gdns,Caversham,WA,6055,(08) 9377 5577,,-31.86326,115.95433,,,,,,,,
Montessori Children's World - Gymea,Child Care Centres,99 Manchester Rd,Gymea,NSW,2227,(02) 9540 4852,,-34.034814,151.088674,,,,,,,,
Montessori Children's House Wagga,Child Care Centres,56 Illeura Rd,Bourkelands,NSW,2650,(02) 6922 4884,,-35.158661,147.340792,1-Oct,,,,,,44 521 601 170,
Montessori Child Care Centre-Five Dock,Child Care Centres,124 Kings Rd,Five Dock,NSW,2046,(02) 9713 2690,,-33.868135,151.119629,,,,,,,,
Montessori Academy North Parramatta,Child Care Centres,31 Iron St,North Parramatta,NSW,2151,1300 000 162,,-33.796668,151.004525,,,,,,,,
Monash Community Family Co-Operative Ltd,Child Care Centres,56 Howleys Rd,Notting Hill,VIC,3168,(03) 9902 9553,,-37.905003,145.137535,,,,,,,,
Monash Childcare Pty Ltd,Child Care Centres,29 Monash St,Wentworthville,NSW,2145,(02) 9896 5111,,-33.813792,150.966755,,,,,,,,
Monash Child Care,Child Care Centres,22/- 24 Derby Rd,Caulfield East,VIC,3145,(03) 9903 2366,,-37.87589,145.0419,,,,,,,,
Monaro Community Access/Day Program,Child Care Centres,4 Walgarra St East,Cooma,NSW,2630,(02) 6452 3750,,-36.220741,149.141603,,,,,,,,
Molly's House,Child Care Centres,139 Turner Rd,Kedron,QLD,4031,(07) 3350 5023,,-27.404438,153.026118,,,,,,,,
Moe Central Child Care & Kindergarten Centre,Child Care Centres,20 Bell St,Moe,VIC,3825,(03) 5127 7466,,-38.17263,146.259268,,,,,,,,
Mission Australia Early Learning Services Springvale South,Child Care Centres,554 - 556 Springvale Rd,Springvale South,VIC,3172,(03) 9574 0844,,-37.97544,145.147,,,,,,,,
Mission Australia Early Learning Services Lower Plenty,Child Care Centres,412 Main Rd,Lower Plenty,VIC,3093,(03) 9431 4900,,-37.73237,145.13222,,,,,,,,
Mission Australia Early Learning Services Keilor Village,Child Care Centres,26 Kennedy St,Keilor,VIC,3036,(03) 9331 7911,,-37.7169,144.83617,,,,,,,,
Mission Australia Early Learning Services Doveton,Child Care Centres,21 - 25 Liquidamber St,Doveton,VIC,3177,(03) 9794 7111,,-37.98053,145.2401,,,,,,,,
Mission Australia Early Learning Services,Child Care Centres,Horningsea Park Dr,Horningsea Park,NSW,2171,(02) 8783 7233,,-33.94,150.83,,,,,,,,
Miranda Out Of School Hours Care (M.O.O.S.H Care Inc),Child Care Centres,31A Wandella Rd,Miranda,NSW,2228,(02) 9540 5631,,-34.034147,151.098608,,,,,,,,
Miracles on Ellis,Child Care Centres,46 Princes Hwy,Sylvania,NSW,2224,(02) 9522 9532,,-34.007987,151.11208,,,,,,,,
Minto Multicultural Child Care Centre,Child Care Centres,Cnr Redfern Rd and Kent St,Minto,NSW,2566,(02) 9603 7363,,-34.028864,150.846335,,,,,,,,
Minikins Kindergarten & Child Care Centre,Child Care Centres,13 Leeds St,Doncaster East,VIC,3109,(03) 9842 9777,,-37.78981,145.152727,,,,,,,,
Mini Minders Childcare Centre,Child Care Centres,54 Williams Rd,Wangaratta,VIC,3677,(03) 5722 9909,,-36.345974,146.299626,,,,,,,,
Mini Mees Child Care Centre,Child Care Centres,298 Bayliss Rd,Heritage Park,QLD,4118,(07) 3803 2599,,-27.68787,153.05766,,,,,,,,
Mindchamps Hornsby,Child Care Centres,241 Peats Ferry Rd,Hornsby,NSW,2077,(02) 9477 1986,,-33.694725,151.097857,,,,,,,,
Mindarie Keys Early Learning Centre,Child Care Centres,18 Anchorage Dr,Mindarie,WA,6030,(08) 9407 9388,,-31.693722,115.714336,21-50,2003,,,,,,103 282 864
Minchinbury Preschool & Child Care Centre,Child Care Centres,46- 48 Eskdale St,Minchinbury,NSW,2770,(02) 9832 7477,,-33.78778,150.84403,,,,,,,,
Mimosa Children Centre,Child Care Centres,127 Blackbutts Rd,Frenchs Forest,NSW,2086,(02) 9453 1162,,-33.742359,151.205958,,,,,,,,
Millville Child Care Centre,Child Care Centres,23 Hart St,Colac,VIC,3250,(03) 5232 2550,,-38.342062,143.580549,,,,,,,,
Millthorpe Children's Garden Pty Ltd,Child Care Centres,6 Elliott St,Millthorpe,NSW,2798,(02) 6366 3880,(02) 6366 3881,-33.449449,149.184507,,,,,,,58 110 002 330,
Millaa Millaa Children's Centre,Child Care Centres,1 Palm Ave,Millaa Millaa,QLD,4886,(07) 4097 2205,,-17.512056,145.612732,,1983,,,,,,
Milestones Early Learning Tamworth CBD,Child Care Centres,1-3 Bligh St,North Tamworth,NSW,2340,(02) 6761 3794,,-31.081527,150.923274,,,,,,,,
Milestones Early Learning North Parramatta,Child Care Centres,198 - 200 Pennant St,North Parramatta,NSW,2151,(02) 9630 4511,,-33.804742,151.022231,,,,,,,,
Milestones Early Learning Kellyville Ridge,Child Care Centres,36 Merriville Rd,Kellyville Ridge,NSW,2155,(02) 8824 8768,,-33.701117,150.924889,,,,,,,,
Milestones Early Learning Goulburn,Child Care Centres,101 Lagoon St,Goulburn,NSW,2580,(02) 4822 7735,,-34.746631,149.731678,,,,,,,,
Milestones Childcare Kariong,Child Care Centres,11 Eyers Cl,Kariong,NSW,2250,(02) 4340 2211,,-33.444466,151.292021,,,,,,,,
Milestones Bathurst,Child Care Centres,81 Stanley St,Bathurst,NSW,2795,(02) 6324 5455,,-33.406901,149.580544,,2006,,,,,33 693 223 181,
Mildura Early Learning Centre,Child Care Centres,328-340 San Mateo Ave,Mildura,VIC,3500,(03) 5023 2888,,-34.20503,142.14922,,,,,,,,
Mildura Central Child Care Centre,Child Care Centres,145-149 Lime Ave,Mildura,VIC,3500,(03) 5023 3214,,-34.186968,142.15553,,,,,,,,
Mikarie Child Care Centre,Child Care Centres,2 Mikarie Pl,Kirrawee,NSW,2232,(02) 8536 0122,,-34.023039,151.083872,,,,,,,,
Midson Road Childcare Centre,Child Care Centres,87 Chesterfield Rd,Epping,NSW,2121,(02) 9876 1751,(02) 9869 3546,-33.780504,151.07352,Nov-20,1998,,,,,77 509 682 341,
Mid Mountains Out Of School Hours Service,Child Care Centres,Hazelbrook Public School Great Western Hwy,Hazelbrook,NSW,2779,(02) 4758 8751,,-33.725517,150.457518,,,,,,,,
Michael Burns Childrens Centre Kincumber,Child Care Centres,4/20- 22 Kincumber St,Kincumber,NSW,2251,(02) 4363 1707,,-33.46657,151.38151,,,,,,,,
Michael Burns Children's Centre,Child Care Centres,Centre 4/20 22 Kincumber St,Kincumber,NSW,2251,(02) 4363 1707,,-33.4665077,151.3823893,,,,,,,,
Met School - Cowra Campus,Child Care Centres,12 River Park Rd,Cowra,NSW,2794,(02) 6342 6117,,-33.838143,148.658676,,,,,,,,
Merrilands Children's Centre,Child Care Centres,Ryan St,Reservoir,VIC,3073,(03) 9460 4674,,-37.70039,144.99792,,,,,,,,
Merrifield Childcare & Early Learning Centre,Child Care Centres,104 Johnstone St,Castlemaine,VIC,3450,(03) 5470 5422,,-37.074515,144.204243,,,,,,,,
Merri Community Child Care Centre & Kindergarten,Child Care Centres,313 St Georges Rd,Thornbury,VIC,3071,(03) 9416 9227,,-37.761145,144.992246,,,,,,,,
Merewether OOSH & Vacation Care,Child Care Centres,Merewether Heights Public School Scenic Drv,Merewether Heights,NSW,2291,0412 787 605,,-32.949243,151.734526,,,,,,,,
MercyCare Early Learning Centres,Child Care Centres,149- 159 Salisbury St,Bedford,WA,6052,1800 444 544,,-31.911977,115.885085,,1972,,,,,96 487 116 582,
MercyCare Early Learning Centres,Child Care Centres,91 Prince Regent Dr,Heathridge,WA,6027,(08) 9307 2586,,-31.75911,115.752777,,1972,,,,,96 487 116 582,
MercyCare Early Learning Centres,Child Care Centres,38 Ord St,West Perth,WA,6005,,,-31.94987,115.840162,1001+,1972,,,,,96 487 116 582,
MercyCare Early Learning Centre,Child Care Centres,1 Wilfred Ct,Thornlie,WA,6108,(08) 9358 1475,,-32.04472,115.950278,,1972,,,,,96 487 116 582,
Menai Before & After School Care Centre Inc,Child Care Centres,Hall Dr,Menai,NSW,2234,(02) 9543 5331,,-34.017424,151.006038,,,,,,,,
Melrose Out Of School Care,Child Care Centres,Silva Dr,Wodonga,VIC,3690,(02) 6059 6158,,-36.130033,146.861381,,,,,,,,
Melbourne Juniors,Child Care Centres,100 Deep Creek Dr,Doncaster East,VIC,3109,(03) 9846 1168,,-37.75175,145.17635,,,,,,,,
Melbourne Juniors,Child Care Centres,24 Sheila St,Preston,VIC,3072,(03) 9470 2844,,-37.739426,145.027806,,,,,,,,
Melbourne Juniors,Child Care Centres,352 Sydenham Rd,Sydenham,VIC,3037,(03) 8390 9866,,-37.703171,144.773828,,,,,,,,
Medowie Community Centre,Child Care Centres,Ferodale Rd,Medowie,NSW,2318,(02) 4981 7532,,-32.740951,151.864291,,,,,,,,
Medowie Children's Centre,Child Care Centres,40 Brush Box Ave,Medowie,NSW,2318,(02) 4982 9622,,-32.740764,151.878817,,,,,,,,
Meadowbank Multi-Learning Centre,Child Care Centres,Lot 1/ Belmore St,Ryde,NSW,2112,(02) 9808 2692,,-33.81269,151.10352,,,,,,,,
Meadow Springs Early Learning Centre,Child Care Centres,30 La Grange Pl,Meadow Springs,WA,6210,(08) 9581 6564,,-32.509214,115.748864,1-Oct,,,,,,62 422 605 739,
Me & My House,Child Care Centres,39 Diadem St,Lismore,NSW,2480,(02) 6622 3047,(02) 6622 0007,-28.806817,153.288034,,1992,,,,,32 106 740 078,
McKinnon Kindergarten,Child Care Centres,220 McKinnon Rd,McKinnon,VIC,3204,(03) 9578 5964,,-37.911609,145.040726,,,,,,,,
McGrath's Hill Learning Centre,Child Care Centres,7 West Hill St,McGraths Hill,NSW,2756,(02) 4577 7337,,-33.61246,150.837629,,,,,,,,
McGraths Hill Childrens Centre,Child Care Centres,69 Andrew Thompson Dr,McGraths Hill,NSW,2756,(02) 4587 7141,(02) 4577 2632,-33.615315,150.838028,Nov-20,1989,,,,,21 226 389 044,
McDonald's Farm Child Care,Child Care Centres,134 - 136 McDonald Rd,Epping,VIC,3076,(03) 9408 8788,,-37.6472,145.05452,,,,,,,,
Maylink P/L,Child Care Centres,145 Woronora Rd,Engadine,NSW,2233,0400 853 111,,-34.058525,151.003369,,,,,,,,
Mayfield Central Community Pre-School Kindergarten,Child Care Centres,Cnr Hanbury and Highfield Sts,Mayfield,NSW,2304,(02) 4967 3713,,-32.895504,151.738423,,,,,,,,
May Murray Child Care Centre,Child Care Centres,35 Premier St,Marrickville,NSW,2204,(02) 9558 2320,,-33.918852,151.150067,,,,,,,,
Matron Swinton Child Care Centre,Child Care Centres,Lipook Ct,Warrnambool,VIC,3280,(03) 5559 4650,,-38.369957,142.464391,,,,,,,,
Matilda's Preschool & Long Day Care,Child Care Centres,108 Johnston St,Casino,NSW,2470,(02) 6662 5422,,-28.859951,153.058486,,,,,,,,
Matilda Rose Early Intervention Centre,Child Care Centres,27 Evans St,Bronte,NSW,2024,(02) 9369 1423,,-33.904359,151.261523,,,,,,,,
Mathoura Preschool Inc,Child Care Centres,29 Mathoura St,Mathoura,NSW,2710,(03) 5884 3362,,-35.812979,144.900836,,,,,,,,
Mathematics Education Resources Associates,Child Care Centres,28 Hawthorn Gr,Hawthorn,VIC,3122,(03) 9819 4040,,-37.815595,145.030818,,,,,,,,
Mataram Road Child Care Centre,Child Care Centres,75-85 Mataram Rd,Woongarrah,NSW,2259,(02) 4392 1466,,-33.241183,151.48448,,,,,,,,
Master Kid Childcare Centre,Child Care Centres,25 Pozieres Ave,Matraville,NSW,2036,(02) 9661 7823,,-33.957261,151.239769,,,,,,,,
Mary's Little Lambs-Early Learning Centre,Child Care Centres,27 Medway St,Box Hill North,VIC,3129,(03) 9898 6974,,-37.812309,145.129187,,1999,,,,,19 526 749 676,
Marys Kindy - CBD,Child Care Centres,Lvl 1/ 28 O'Connell St,Sydney,NSW,2000,(02) 9799 5559,,-33.865678,151.209258,,,,,,,,
Maryland Care & Early Education Centre Inc,Child Care Centres,34- 36 Boundary Rd,Maryland,NSW,2287,(02) 4951 7783,,-32.88065,151.65771,,,,,,,,
Maryborough Central Early Learning Centre,Child Care Centres,"28 North Street,",Maryborough,QLD,4650,(07) 4123 4969,,-25.532588,152.704716,,,,,,,,
Maryanne's Long Day Care Centre,Child Care Centres,285 Lakemba St,Wiley Park,NSW,2195,(02) 9759 9419,,-33.920341,151.069259,,,,,,,,
Mary Street Pre School,Child Care Centres,15 Mary St,Blacktown,NSW,2148,(02) 9621 8778,,-33.75871,150.89264,,,,,,,,
Mary Street (Birkdale) Child Care Centre,Child Care Centres,"20a Mary Street,",Birkdale,QLD,4159,(07) 3822 4330,,-27.49146,153.21431,,2004,,,,,,
Marulan Childrens Centre - Little Treasures,Child Care Centres,29 George St,Marulan,NSW,2579,(02) 4841 1985,,-34.715053,150.003111,,,,,,,,
Marulan & District Pre-School,Child Care Centres,38 George St,Marulan,NSW,2579,(02) 4841 1765,,-34.715272,150.002021,,,,,,,,
Marulagauh Buai Cultural Art Centre,Child Care Centres,Carse St,Wickham,WA,6720,(08) 9187 1711,,-20.67676,117.143208,,,,,,,,
Marshall Road Kidzone,Child Care Centres,Kurts St,Holland Park West,QLD,4121,(07) 3349 0699,,-27.524844,153.058155,,,,,,,,
Maroubra Neighbourhood Childrens Centre,Child Care Centres,49 Bond St,Maroubra,NSW,2035,(02) 9344 9040,,-33.944676,151.259941,,,,,,,,
Maroubra Junction Early Learning Centre,Child Care Centres,Level 1/ 142 Maroubra Rd,Maroubra,NSW,2035,(02) 9315 5588,,-33.941255,151.238822,,,,,,,,
