Category,Name,Address,Suburb,State,Postcode,CombinedAddress,Latitude,Longitude,Fax,Email,Website,Staff,Established,ABN,ABN_Status,ABN_Type,ABN_Accuracy
Religious Organisations,St Vincent De Paul Society,38 Railway Tce,Alice Springs,NT,870,38 Railway Tce.Alice Springs.NT.870,-23.699223,133.8780298,,,,,,46 472 591 335,Active,Other Name,50% ABN Accuracy
Religious Organisations,St Vincent De Paul Society,27 Thompson St,Tennant Creek,NT,860,27 Thompson St.Tennant Creek.NT.860,-19.6498187,134.1881505,,,,,,46 472 591 335,Active,Other Name,50% ABN Accuracy
Religious Organisations,Storm Harvest Ministries,19 Sluman St,Denistone,NSW,2114,19 Sluman St.Denistone.NSW.2114,-33.7991345,151.0790202,,,,,,38 682 725 010,Active,Trading Name,50% ABN Accuracy
Religious Organisations,The Grail,22 McHatton St,North Sydney,NSW,2060,22 McHatton St.North Sydney.NSW.2060,-33.8340753,151.2036227,,,,,,64 405 075 647,Active,Entity Name,50% ABN Accuracy
Religious Organisations,The Redeemed Christian Church of God,14 Enterprise Dr,Glendenning,NSW,2761,14 Enterprise Dr.Glendenning.NSW.2761,-33.7466814,150.849603,,,,,,27 235 166 512,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,The Salvation Army,Union St,Newcastle West,NSW,2302,Union St.Newcastle West.NSW.2302,-32.9314404,151.7651454,,,,,,94 917 169 560,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Uniting Aboriginal & Islander Christian Congress,Harvey's Range Rd,Condon,QLD,4815,Harvey's Range Rd.Condon.QLD.4815,-19.331591,146.714754,,,,,,81 839 276 921,Active,DGR Name,50% ABN Accuracy
Religious Organisations,WEC International,48 Woodside St West,Strathfield,NSW,2135,48 Woodside St West.Strathfield.NSW.2135,-33.8804502,151.0944031,,,wec.com.au,,,22 000 637 749,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Wesleyan Methodist Church,68 Gayndah Rd,Maryborough,QLD,4650,68 Gayndah Rd.Maryborough.QLD.4650,-25.516881,152.6639232,,office@maryboroughwesleyan.org.au,http://www.maryboroughwesleyan.org.au/,,,55 296 526 622,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Westminster Presbyterian Church,Stringybark Rd,Buderim,QLD,4556,Stringybark Rd.Buderim.QLD.4556,-26.7051757,153.0572446,,,,,,14 209 061 363,Active,Trading Name,50% ABN Accuracy
Religious Organisations,Winmalee Christian Conference Centre,Leslie St,Winmalee,NSW,2777,Leslie St.Winmalee.NSW.2777,-33.6682198,150.6135406,,,,,,25 726 376 925,Active,Trading Name (Historic),50% ABN Accuracy
Religious Organisations,Youth With A Mission,82 Parkway Ave,Cooks Hill,NSW,2300,82 Parkway Ave.Cooks Hill.NSW.2300,-32.9358937,151.7631218,,,,,,63 932 277 049,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Youth With A Mission,28 Hanbury St,Mayfield,NSW,2304,28 Hanbury St.Mayfield.NSW.2304,-32.9008078,151.7320347,,,,,,63 932 277 049,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Youth With A Mission,6/8 Highfield St,Mayfield,NSW,2304,6/8 Highfield St.Mayfield.NSW.2304,-32.8958463,151.7395688,,,,,,63 932 277 049,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Youth With A Mission,76 Federal Hwy,Watson,ACT,2602,76 Federal Hwy.Watson.ACT.2602,-35.2282497,149.1610748,,,,,,63 932 277 049,Active,Entity Name,50% ABN Accuracy
Religious Organisations,Youth With A Mission Brisbane Inc,671 Samford Rd,Mitchelton,QLD,4053,671 Samford Rd.Mitchelton.QLD.4053,-27.4111445,152.9702674,,,,,,85 348 250 246,Active,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Aboriginal Catholic Ministry,77 Buckland St,Alexandria,NSW,2015,77 Buckland St.Alexandria.NSW.2015,-33.8993034,151.1966242,,,,,,40 453 682 263,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,Australian Christian Entertainers,4- 22 Showground Rd,Castle Hill,NSW,2154,4- 22 Showground Rd.Castle Hill.NSW.2154,-33.7322113,151.0021031,,,,,,95 076 503 056,Cancelled,Business Name (Historic),50% ABN Accuracy
Religious Organisations,Australian Teachers Christian Fellowship Inc,16 Mill Hill St,Bondi Junction,NSW,2022,16 Mill Hill St.Bondi Junction.NSW.2022,-33.8916839,151.244421,,,,,,77 143 207 549,Cancelled,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Brisbane Revival Fellowship,11 Vine Crst,Mango Hill,QLD,4509,11 Vine Crst.Mango Hill.QLD.4509,-27.2458504,153.0225302,,,,,,71 830 275 411,Cancelled,Trading Name,50% ABN Accuracy
Religious Organisations,Brisbane Revival Fellowship,Unit 16/ 3 Sydney St,Redcliffe,QLD,4020,Unit 16/ 3 Sydney St.Redcliffe.QLD.4020,-27.2349557,153.1135321,,,,,,71 830 275 411,Cancelled,Trading Name,50% ABN Accuracy
Religious Organisations,Burnside,"Ermington Family Learning Centre,2 Jackson St",Ermington,NSW,2115,"Ermington Family Learning Centre,2 Jackson St.Ermington.NSW.2115",-33.8153758,151.0539813,,,,,,20 242 835 517,Cancelled,Trading Name (Historic),50% ABN Accuracy
Religious Organisations,Christian Brothers,Strand St,Forster,NSW,2428,Strand St.Forster.NSW.2428,-32.1875495,152.5258628,,,,,,58 361 642 378,Cancelled,Trading Name,50% ABN Accuracy
Religious Organisations,Christian Life Churches International,3791 Pacifc Hwy,Tanah Merah,QLD,4128,3791 Pacifc Hwy.Tanah Merah.QLD.4128,-27.6648519,153.1736787,,,,,,91 071 316 386,Cancelled,Trading Name,50% ABN Accuracy
Religious Organisations,Generation,5/ 1 Crown Ct,Varsity Lakes,QLD,4226,5/ 1 Crown Ct.Varsity Lakes.QLD.4226,-28.1010448,153.4076046,,,,,,93 670 733 244,Cancelled,Other Name (Historic),50% ABN Accuracy
Religious Organisations,Idara Minhaj-Ul-Quran Australasia Inc,15 Mary St,Auburn,NSW,2144,15 Mary St.Auburn.NSW.2144,-33.851542,151.0310557,,,,,,92 979 332 008,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,Islamic Development Centre Of Australia,84 Helen St,Sefton,NSW,2162,84 Helen St.Sefton.NSW.2162,-33.8801549,151.0129798,,,,,,87 894 853 700,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,It Ministries (Australia) Pty Ltd,2-6 Leabons Lane,Seven Hills,NSW,2147,2-6 Leabons Lane.Seven Hills.NSW.2147,-33.7845302,150.9246209,,,,,,23 069 504 301,Cancelled,Entity Name,50% ABN Accuracy
Religious Organisations,New Horizon Christian Church,197 Bunya Hwy,Murgon,QLD,4605,197 Bunya Hwy.Murgon.QLD.4605,-26.2391934,151.9326716,,,,,,67 327 471 700,Cancelled,Entity Name (Historic),50% ABN Accuracy
Religious Organisations,Northern Baptist Church,Oceana St,Narraweena,NSW,2099,Oceana St.Narraweena.NSW.2099,-33.7544976,151.2768796,,pastor@northernbaptist.com.au,http://www.northernbaptist.com.au,,,21 992 875 364,Cancelled,Trading Name (Historic),50% ABN Accuracy
Religious Organisations,Anglican Church of Australia,Suite 4 Leve 1 5 189 Kent St,Sydney,NSW,2000,Suite 4 Leve 1 5 189 Kent St.Sydney.NSW.2000,-33.863257,151.2036853,,gsoffice@anglican.org.au,Facebook,,,88 932 192 803,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Australian New Muslims Association,69 Croydon St,Lakemba,NSW,2195,69 Croydon St.Lakemba.NSW.2195,-33.923824,151.0768501,,info@anma.com.au,http://anma.com.au,,,79 738 278 131,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Bill Newman Ministries,,Tingalpa,QLD,4173,.Tingalpa.QLD.4173,-27.4718491,153.1295793,,,,,,80 010 468 596,Active,Business Name,75% ABN Accuracy
Religious Organisations,C3 Church Silverwater,unit 10-11/ 108-120 Silverwater Rd,Silverwater,NSW,2128,unit 10-11/ 108-120 Silverwater Rd.Silverwater.NSW.2128,-33.834257,151.0479125,,,http://www.myc3church.net,,,95 002 558 134,Active,Business Name,75% ABN Accuracy
Religious Organisations,Churches of Christ Care,41 Brookfield Rd,Kenmore,QLD,4069,41 Brookfield Rd.Kenmore.QLD.4069,-27.5053207,152.936084,,,,,,28 953 930 342,Active,PBIE Name (Historic),75% ABN Accuracy
Religious Organisations,Hinterland Church For Spiritual Growth,34 Price St,Nerang,QLD,4211,34 Price St.Nerang.QLD.4211,-27.9901877,153.3363513,,,,,,51 798 562 612,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Kingdom Living Ministries International Inc,Suite 2 2 Station St,West Ryde,NSW,2114,Suite 2 2 Station St.West Ryde.NSW.2114,-33.8077161,151.0871408,,,,,,94 462 988 093,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Nambour Assembly Of God,2 Mckenzie Rd,Nambour,QLD,4560,2 Mckenzie Rd.Nambour.QLD.4560,-26.6438327,152.9586999,,,,,,94 010 634 698,Active,Business Name,75% ABN Accuracy
Religious Organisations,OLSH Convent,,Rosebery,NSW,2018,.Rosebery.NSW.2018,-33.9221918,151.201678,,,,,,27 510 459 769,Active,Other Name,75% ABN Accuracy
Religious Organisations,Russian Orthodox Church,3 Irving St,Wallsend,NSW,2287,3 Irving St.Wallsend.NSW.2287,-32.9028116,151.6715441,,,,,,62 384 274 018,Active,Entity Name (Historic),75% ABN Accuracy
Religious Organisations,The Bridge Community Church,1 Chardon Bridge Rd,Cedar Creek,QLD,4207,1 Chardon Bridge Rd.Cedar Creek.QLD.4207,-27.8267967,153.1794879,,info@thebridgechurch.co,,,,47 788 061 278,Active,Entity Name,75% ABN Accuracy
Religious Organisations,United Christian Broadcasters Australia Limited,Unit 6 104 Compton Rd,Underwood,QLD,4119,Unit 6 104 Compton Rd.Underwood.QLD.4119,-27.6192403,153.1056568,,,secure.ucb.com.au/,,,15 051 984 402,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Unity Reflections of Truth Inc.,Barjai Community Ctr Cnr Alexandra Rd & Haig St,Clayfield,QLD,4011,Barjai Community Ctr Cnr Alexandra Rd & Haig St.Clayfield.QLD.4011,-27.418951,153.058167,,,,,,17 688 651 453,Active,Entity Name,75% ABN Accuracy
Religious Organisations,Christian Faith Ministries,65 Gloucester Crst,Bray Park,QLD,4500,65 Gloucester Crst.Bray Park.QLD.4500,-27.2941456,152.9727043,,,,,,40 066 982 992,Cancelled,Entity Name (Historic),75% ABN Accuracy
Religious Organisations,Iglesia Ni Cristo (Church Of Christ),201- 203 Pennant Hills Rd,Carlingford,NSW,2118,201- 203 Pennant Hills Rd.Carlingford.NSW.2118,-33.7850795,151.0398805,,,,,,31 111 383 361,Cancelled,Entity Name,75% ABN Accuracy
Religious Organisations,Iglesia Ni Cristo (Church Of Christ),65 Orange Grove Rd,Coopers Plains,QLD,4108,65 Orange Grove Rd.Coopers Plains.QLD.4108,-27.5668696,153.0391568,,,,,,31 111 383 361,Cancelled,Entity Name,75% ABN Accuracy
Religious Organisations,Metro Church,,Southport,QLD,4215,.Southport.QLD.4215,-27.965505,153.4036287,,,,,,72 629 755 908,Cancelled,Entity Name,75% ABN Accuracy
Religious Organisations,Aboriginal & Islander Catholic Council,Arline St,Mt Isa,QLD,4825,Arline St.Mt Isa.QLD.4825,-20.7286656,139.5019213,,,,,,,,,
Religious Organisations,Acceptance For Gay & Lesbian Catholics,Merivale St,South Brisbane,QLD,4101,Merivale St.South Brisbane.QLD.4101,-27.4767923,153.0176996,,,,,,,,,
Religious Organisations,Adventist Alpine Village,Barry Way,Jindabyne,NSW,2627,Barry Way.Jindabyne.NSW.2627,-36.4806438,148.5729353,,,,,,,,,
Religious Organisations,Africa Inland Mission International (Australia) inc,Shop 16/ 482 Pacific Hwy,Wyoming,NSW,2250,Shop 16/ 482 Pacific Hwy.Wyoming.NSW.2250,-33.4085045,151.3492656,,,http://www.aimint.org/au/,,,76 948 116 145,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Ahmadiyyia Muslim Association Of Aust,20 Hollingsworth Rd,Marsden Park,NSW,2765,20 Hollingsworth Rd.Marsden Park.NSW.2765,-33.7183124,150.8410464,,,,,,,,,
Religious Organisations,Alongside Industries Inc,11 Bartok St,Burpengary,QLD,4505,11 Bartok St.Burpengary.QLD.4505,-27.1646406,152.9720146,,,,,,,,,
Religious Organisations,Anglican Careforce Community Services,19A Gibbons St,Telopea,NSW,2117,19A Gibbons St.Telopea.NSW.2117,-33.7873225,151.0332627,,,,,,,,,
Religious Organisations,Anglican Conference Centres,St Andrew's House Sydney Sq,Sydney,NSW,2000,St Andrew's House Sydney Sq.Sydney.NSW.2000,-33.8741229,151.2057103,,,,,,,,,
Religious Organisations,Anglican Continuing Education for Ministers,St Andrew's House Sydney Sq,Sydney,NSW,2000,St Andrew's House Sydney Sq.Sydney.NSW.2000,-33.8741229,151.2057103,,,,,,,,,
Religious Organisations,Anglican Department of Evangelism,St Andrew's House Sydney Sq,Sydney,NSW,2000,St Andrew's House Sydney Sq.Sydney.NSW.2000,-33.8741229,151.2057103,,,,,,,,,
Religious Organisations,Anglican Education Commission,St Andrew's House Sydney Sq,Sydney,NSW,2000,St Andrew's House Sydney Sq.Sydney.NSW.2000,-33.8741229,151.2057103,,,,,,26 357 301 779,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Anglican Girls Friendly Society (GFS),St Andrew's House Sydney Sq,Sydney,NSW,2000,St Andrew's House Sydney Sq.Sydney.NSW.2000,-33.8741229,151.2057103,,,,,,,,,
Religious Organisations,Anglican Independent Communion Australia Inc,,Capalaba,QLD,4157,.Capalaba.QLD.4157,-27.5354669,153.1971252,,,,,,,,,
Religious Organisations,Anglican Press Australia (CEP & AIO),St Andrew's House Sydney Sq,Sydney,NSW,2000,St Andrew's House Sydney Sq.Sydney.NSW.2000,-33.8741229,151.2057103,,,,,,,,,
Religious Organisations,Anglican Youth & Education,Level 1 464 Kent St,Sydney,NSW,2000,Level 1 464 Kent St.Sydney.NSW.2000,-33.8739637,151.2057205,,,http://www.youthworks.net,,,,,,
Religious Organisations,Armidale Seventh-day Adventist Church,67 Erskine St,Armidale,NSW,2350,67 Erskine St.Armidale.NSW.2350,-30.5039042,151.6776951,,LorenzoBerry@adventist.org.au,,,,,,,
Religious Organisations,Arundel House,29 Arundel St,Forest Lodge,NSW,2037,29 Arundel St.Forest Lodge.NSW.2037,-33.8842258,151.1894189,,,,,,85 179 595 383,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Augustinian Formation Centre,60 Federal Parade,Brookvale,NSW,2100,60 Federal Parade.Brookvale.NSW.2100,-33.7586342,151.2717951,,,,,,,,,
Religious Organisations,Australasian Conference Association Ltd,148 Fox Valley Rd,Wahroonga,NSW,2076,148 Fox Valley Rd.Wahroonga.NSW.2076,-33.7324211,151.102188,,,,,,52 000 003 930,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Australian Buddhist Vihara,43 Cliff Dr,Katoomba,NSW,2780,43 Cliff Dr.Katoomba.NSW.2780,-33.7256066,150.3164276,,,,,,39 439 023 267,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Australian Catholic Relief,Favier House 1 Ballumbir St,Braddon,ACT,2612,Favier House 1 Ballumbir St.Braddon.ACT.2612,-35.2707501,149.1346368,,,,,,,,,
Religious Organisations,Australian Catholic Relief,128 Dangar St,Armidale,NSW,2350,128 Dangar St.Armidale.NSW.2350,-30.514609,151.6645306,,,,,,,,,
Religious Organisations,Australian Chinese Buddhist Society,654 Cabramatta Rd,Bonnyrigg,NSW,2177,654 Cabramatta Rd.Bonnyrigg.NSW.2177,-33.8949183,150.8966241,,,,,,24 145 185 904,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Australian Institute Of Buddhist Learning & Practise,15 Metella Rd,Toongabbie,NSW,2146,15 Metella Rd.Toongabbie.NSW.2146,-33.7873583,150.9448021,,,,,,,,,
Religious Organisations,Australian Lutheran World Service,10 Somerset Dr,West Albury,NSW,2640,10 Somerset Dr.West Albury.NSW.2640,-36.0727743,146.8867509,,alws@alws.org.au,http://www.alws.org.au,,,36 660 551 871,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Baha'i Community of Hornsby,19 Dural St,Hornsby,NSW,2077,19 Dural St.Hornsby.NSW.2077,-33.7026882,151.0947443,,,,,,,,,
Religious Organisations,Baha'i Faith,,Bonny Hills,NSW,2445,.Bonny Hills.NSW.2445,-31.5879159,152.8332402,,,,,,,,,
Religious Organisations,Baha'i Faith,PO Box 889,Toowoomba,QLD,4350,PO Box 889.Toowoomba.QLD.4350,-27.5564884,151.9533185,,,,,,,,,
Religious Organisations,Baha'i Faith,344 Chloride St,Broken Hill,NSW,2880,344 Chloride St.Broken Hill.NSW.2880,-31.9450304,141.4550991,,,,,,,,,
Religious Organisations,Baha'i Faith,29 Standley Crst,Alice Springs,NT,870,29 Standley Crst.Alice Springs.NT.870,-23.716477,133.8645796,,,,,,,,,
Religious Organisations,Baha'i Faith,2 Crispe St,Alice Springs,NT,870,2 Crispe St.Alice Springs.NT.870,-23.6892108,133.8686094,,,www.nt.bahai.org.au,,,,,,
Religious Organisations,Baha'i National Spiritual Assembly Communities,23 Nundah St,Lane Cove,NSW,2066,23 Nundah St.Lane Cove.NSW.2066,-33.8101711,151.1709761,,,,,,,,,
Religious Organisations,Baptist Church Bermagui,1 West St,Bermagui,NSW,2546,1 West St.Bermagui.NSW.2546,-36.42571,150.0643212,,,,,,,,,
Religious Organisations,Baptist Union Of NSW Aged Peoples Home,21 Leacocks Lane,Smithfield,NSW,2164,21 Leacocks Lane.Smithfield.NSW.2164,-33.9525783,150.9053058,,,,,,,,,
Religious Organisations,Basilio Scientific School Inc,103 Church St,Lidcombe,NSW,2141,103 Church St.Lidcombe.NSW.2141,-33.8635114,151.0519798,,,,,,,,,
Religious Organisations,Bauple Community Church,Main St,Bauple,QLD,4650,Main St.Bauple.QLD.4650,-25.8142662,152.619445,,,,,,62 864 031 429,Active,Trading Name (Historic),99% ABN Accuracy
Religious Organisations,Bayside Christian Church,18 Neils St,Pialba,QLD,4655,18 Neils St.Pialba.QLD.4655,-25.2861597,152.8455378,,,,,,80 677 063 497,Active,Entity Name,99% ABN Accuracy
Religious Organisations,BELLS Caloundra,47 Lomond Cres,Caloundra West,QLD,4551,47 Lomond Cres.Caloundra West.QLD.4551,-26.8028026,153.0916185,,psmith5@bne.catholic.edu.au,http://www.bells.org.au,,,,,,
Religious Organisations,Bessant Bookshop,355 Wickham Tce,Brisbane,QLD,4000,355 Wickham Tce.Brisbane.QLD.4000,-27.4639072,153.0208975,,,,,,,,,
Religious Organisations,Bethany Rain Harvest Ministries Inc,Unit 1/83- 85 Whiting St,Artarmon,NSW,2064,Unit 1/83- 85 Whiting St.Artarmon.NSW.2064,-33.8164485,151.1802699,,,,,,66 677 308 681,Active,Entity Name (Historic),99% ABN Accuracy
Religious Organisations,Billy Graham Evangelistic Asscn Ltd The,89 York St,Sydney,NSW,2000,89 York St.Sydney.NSW.2000,-33.8696481,151.2059185,,,,,,,,,
Religious Organisations,Blavatsky Lodge Of The Theosopical Society,484 Kent St,Sydney,NSW,2000,484 Kent St.Sydney.NSW.2000,-33.8745911,151.2055542,,,,,,,,,
Religious Organisations,Blue Mountains Insight Meditation Centre,25 Rutland Rd,Medlow Bath,NSW,2780,25 Rutland Rd.Medlow Bath.NSW.2780,-33.6789662,150.2867617,,,,,,11 005 353 218,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Bridgeman Christian Outreach Centre,32 Carseldine Rd,Bridgeman Downs,QLD,4035,32 Carseldine Rd.Bridgeman Downs.QLD.4035,-27.3322511,153.0025249,,,,,,,,,
Religious Organisations,Brisbane Theosophical Society,355 Wickham Tce,Brisbane,QLD,4000,355 Wickham Tce.Brisbane.QLD.4000,-27.4639072,153.0208975,,,,,,73 635 882 391,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Brisbane Unitarian Universalist Fellowship,12 Brendon St,Tarragindi,QLD,4121,12 Brendon St.Tarragindi.QLD.4121,-27.5341204,153.0550257,,,http://www.brisbaneuu.org.au,,,53 437 521 347,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Buddhist Diamond Way Australia,104 Wattle St,Lyneham,ACT,2602,104 Wattle St.Lyneham.ACT.2602,-35.2514495,149.1239764,,,,,,,,,
Religious Organisations,Buddhist Loden Mahayana Centre,175 Denison Rd,Dulwich Hill,NSW,2203,175 Denison Rd.Dulwich Hill.NSW.2203,-33.9007442,151.1414689,,,,,,,,,
Religious Organisations,Buddhist Mahamakut Temple,88 Stanmore Rd,Stanmore,NSW,2048,88 Stanmore Rd.Stanmore.NSW.2048,-33.898512,151.1676075,,,,,,,,,
Religious Organisations,Buddhist Society Of Northern Territory Incorporated,37 Parkside Crst,Leanyer,NT,812,37 Parkside Crst.Leanyer.NT.812,-12.3796402,130.9045908,,,,,,,,,
Religious Organisations,"Buddhist, Rigpa Tibetan Meditation Centre",10 Swan St,Cooks Hill,NSW,2300,10 Swan St.Cooks Hill.NSW.2300,-32.9307867,151.7733712,,,,,,,,,
Religious Organisations,Buddhists-Association Of Engaged,20 Victoria St,Lewisham,NSW,2049,20 Victoria St.Lewisham.NSW.2049,-33.8944285,151.1464227,,,,,,,,,
Religious Organisations,Bundeena Christian Training School & Fellowship Ltd,25 Bundeena Dr,Bundeena,NSW,2230,25 Bundeena Dr.Bundeena.NSW.2230,-34.0846669,151.1500921,,,,,,,,,
Religious Organisations,C 3 Church Bridgeman Downs,1910 Gympie Rd,Bridgeman Downs,QLD,4035,1910 Gympie Rd.Bridgeman Downs.QLD.4035,-27.3313796,153.0070384,,,,,,13 869 139 280,Active,Business Name,99% ABN Accuracy
Religious Organisations,C3noosa,23 Ironhurst Pl,Peregian Springs,QLD,4573,23 Ironhurst Pl.Peregian Springs.QLD.4573,-26.4904472,153.0682737,,,http://www.c3noosa.org/,,,,,,
Religious Organisations,Canberra IPC,Kett St,Kambah,ACT,2902,Kett St.Kambah.ACT.2902,-35.3809314,149.059474,,canberra.ipc@gmail.com,,,,,,,
