Name,Categories,Address,City,State,Postcode,Phone,Fax,Latitude,Longitude,Employees,Established,ABN_Status,ABN,ABN_Name,Accuracy,ABN_2,ACN
Community Health Centre,Hospitals,Boorowa District Hosptl,Boorowa,NSW,2586,(02) 6385 3450,,-34.437338,148.7179664,,,,,,,,
Child Health Centre,Hospitals,1 Lambert St,Huntingdale,WA,6110,(08) 9330 2518,,-32.03,115.81,,,,,,,,
Carnarvon Hospital,Hospitals,Cleaver St,Carnarvon,WA,6701,(08) 9941 0555,,-24.887004,113.659323,,,,,,,,
Camden Haven Health Campus,Hospitals,Laurie St,Camden,NSW,2570,(02) 6559 9003,,-31.652536,152.7939735,,,,,,,,
Calvary Health Care Bethlehem,Hospitals,152 Como Parade West,Parkdale,VIC,3195,(03) 9596 2853,,-37.990861,145.072509,,,,,,,,
Calvary Health Care,Hospitals,91- 111 Rocky Point,Kogarah,NSW,2217,(02) 9553 3111,,-33.965027,151.133259,,,,,,,,
Bush Nursing Centre,Hospitals,McMillan Ave,Swifts Creek,VIC,3896,(03) 5159 4210,,-37.260897,147.722319,,,,,,,,
Bunbury Regional Hospital,Hospitals,Bussell Highway (Cnr Robertson Drive),Bunbury,WA,6230,(08) 9722 1000,,-33.36462,115.644873,,,,,,,,
Buckland Convalescent Hospital,Hospitals,39 Hawkesbury Rd,Springwood,NSW,2777,(02) 4752 2500,,-33.695429,150.581412,,,,,,,,
Blue Mountains Hospital,Hospitals,Cnr Great Western Highway and Woodlands Road,Katoomba,NSW,2780,(02) 4784 6500,,-33.706125,150.318726,,,,,,,,
Biological Health Services,Hospitals,Level 1 459 Toorak Rd,Toorak,VIC,3142,0414 998 900,,-37.841014,145.00827,,,,,,,,
Beaufort & Skipton Health Service,Hospitals,28 Havelock St,Beaufort,VIC,3373,(03) 5349 1600,,-37.43102,143.382284,,,,,,,,
Ballarat Health Services - Eastern View Community Care Unit,Hospitals,40 Stawell Tarn,Ballarat,VIC,3350,(03) 5320 6803,,-37.56,143.85,,,,,,,,
Angliss Hospital,Hospitals,Albert St,Upper Ferntree Gully,VIC,3156,1300 342 255,,-37.898606,145.314119,,,,,,,,
"Zion Family Wellness - Kinesiology, Homeopathy and Chinese Medicine",Hospitals,24 Crestview Fletcher St,Fletcher,NSW,2287,0424 297 315,,-32.88146,151.636012,,,,,,,,
Young District Hospital & Community Health Services,Hospitals,Allanan St,Young,NSW,2594,(02) 6382 8888,,-34.320889,148.29296,,,,,,,,
York Health Services MPS,Hospitals,Trews Rd,York,WA,6302,(08) 9641 0200,,-31.8935233,116.7555376,,,,,,,,
Yeoval Community Co-operative Hospital,Hospitals,Lord St,Yeoval,NSW,2868,(02) 6846 4100,,-32.74,148.64,,,,,,,,
Yarram & District Health Service,Hospitals,85-91 Commercial Rd,Yarram,VIC,3971,(03) 5182 0222,,-38.55702,146.67769,,,,,,,,
Yarra Ranges Health,Hospitals,25 Market St,Lilydale,VIC,3140,(03) 9091 8888,,-37.7565,145.35128,,,,,,,,
Wyalong Health Service,Hospitals,70 Ungarie Rd,West Wyalong,NSW,2671,(02) 6979 0000,,-33.91644,147.196823,,,,,,,,
Winton Public Hospital,Hospitals,Bloomfield St,Winton,QLD,4735,(07) 4657 2700,,-22.93,142.5,,,,,,,,
Wingham Memorial Hospital,Hospitals,Bungay Rd,Wingham,NSW,2429,(02) 6557 3400,,-31.89,152.34,,,,,,,,
Wingham Community Hospital,Hospitals,32 Bungay Rd,Wingham,NSW,2429,(02) 6557 3400,,-31.877339,152.366158,,,,,,,,
Williams Health Centre,Hospitals,Adams St,Williams,WA,6391,(08) 9885 1006,,-33.022826,116.883573,,,,,,,,
Willaura Health Centre,Hospitals,Delacombe Way,Delacombe,VIC,3356,(03) 5354 1600,,-37.54522515,142.7945234,,,,,,,,
Wickepin Health Centre,Hospitals,,Wickepin,WA,6370,(08) 9888 1104,,-32.7815639,117.499393,,,,,,,,
Westmead Breast Cancer Institute (BCI),Hospitals,"Level 1, Westmead Hospital, Hawkesbury and Darcy Roads Cnr",Westmead,NSW,2145,(02) 8890 6728,(02) 8890 3133,-33.80413,150.97582,,1995,,,,,79 148 287 231,
Western Sydney Developmental Disability Service,Hospitals,Queens Rd Group Home,Westmead,NSW,2145,(02) 9842 2349,,-33.807311,150.991808,,,,,,,,
West Gippsland Hospital Community Services Division,Hospitals,34 Queen St,Warragul,VIC,3820,(03) 5623 4488,,-38.16328,145.928389,,,,,,,,
West Gippsland Hospital,Hospitals,41 Landsborough Rd,Warragul,VIC,3820,(03) 5623 0611,,-38.173274,145.927188,,,,,,,,
Wauchope Health Campus,Hospitals,69 High St,Wauchope,NSW,2446,(02) 6580 8000,,-31.457471,152.728044,,,,,,,,
Warialda Multi Purpose Service,Hospitals,146 Long St,Warialda,NSW,2402,(02) 6728 9000,,-29.538331,150.579156,,,,,,,,
Waranga Memorial Hospital,Hospitals,Coyle St,Rushworth,VIC,3612,(03) 5851 8000,,-36.587033,145.00817,,,,,,,,
Wallumbilla Hospital,Hospitals,Raslie Rd,Wallumbilla,QLD,4428,(07) 4623 4233,,-26.477372,149.118585,,,,,,,,
Walgett Multi Purpose Health Service,Hospitals,141 Fox St,Walgett,NSW,2832,(02) 6828 6000,,-30.030978,148.116102,,,,,,,,
Varsity Lakes Day Hospital,Hospitals,2 Lake St,Varsity Lakes,QLD,4227,(07) 5619 0600,,-28.075102,153.412762,,,,,,,,
Urbenville Multi-Purpose Service,Hospitals,45 Beaury St,Urbenville,NSW,2475,(02) 6634 1600,,-28.471523,152.543087,,,,,,,,
Urana Health Service,Hospitals,Cnr Church and Princess St,Urana,NSW,2645,(02) 6920 8106,,-35.327068,146.267406,,,,,,,,
Tumut District Hospital,Hospitals,Simpson St,Tumut,NSW,2720,(02) 6947 0800,,-35.307565,148.220679,,,,,,,,
Tumbarumba Multi Purpose Service,Hospitals,Mitchell St,Tumbarumba,NSW,2653,(02) 6948 9600,,-35.778881,148.005713,,,,,,,,
Tullamore Multi Purpose Health Service,Hospitals,Hinkler St,Tullamore,NSW,2874,(02) 6891 3100,,-32.635266,147.566652,,,,,,,,
Trundle Multi Purpose Health Service,Hospitals,44 Brookview St,Trundle,NSW,2875,(02) 6892 1051,,-32.921069,147.70398,,,,,,,,
Trangie Multi Purpose Health Service,Hospitals,28 Harris St,Trangie,NSW,2823,(02) 6880 8200,,-32.030594,147.976311,,,,,,,,
Townsville University Hospital,Hospitals,100 Angus Smith Dr,Douglas,QLD,4814,(07) 4433 1111,,-19.32,146.76,,,,,,,,
Timboon & District Healthcare Service,Hospitals,21 Hospital Rd,Timboon,VIC,3268,(03) 5558 6000,,-38.486205,142.976516,,,,,,,,
Tierney House,Hospitals,2 Ice St,Darlinghurst,NSW,2010,(02) 8382 1710,,-33.88063,151.221297,,,,,,,,
Thomas Walker Hospital (Rivendell),Hospitals,Hospital Rd,Concord West,NSW,2138,(02) 9736 2288,,-33.837529,151.091931,,,,,,,,
The Sutherland Hospital and Community Health Service,Hospitals,"Sutherland Hospital, Cnr Kingsway and Kareena Rd",Miranda,NSW,2228,(02) 9540 7111,,-34.035245,151.113463,,,,,,,,
The Maitland Hospital - Pathology Lab,Hospitals,550-560 High St,Maitland,NSW,2320,(02) 4939 2256,,-32.726035,151.545945,,,,,,,,
The Hills Clinic Kellyville,Hospitals,15-17 Memorial Ave,Kellyville,NSW,2155,1300 122 144,,-33.716827,150.952031,,,,,,,,
The Growth Clinic,Hospitals,,Westmead,NSW,2145,(02) 9845 3154,,-33.8079254,150.9873609,,,,,,,,
The Children's Hospital at Westmead,Hospitals,Cnr Hawkesbury Rd and Hainsworth St,Westmead,NSW,2145,(02) 9845 0000,,-33.80139,150.99194,,,,,,,,
The Centre for Adolescent Health,Hospitals,2 Gatehouse St Royal Children's Hospital,Parkville,VIC,3052,(03) 9345 5890,,-37.79654,144.9517,,,,,,,,
Terang & Mortlake Health Service,Hospitals,66 High St,Terang,VIC,3264,(03) 5592 0300,,-38.24053,142.917335,,,,,,,,
Temora & District Hospital,Hospitals,Lostus St,Temora,NSW,2666,(02) 6977 1066,,-34.4469896,147.5337821,,,,,,,,
sydneymedical,Hospitals,14 Mons Rd Westmead 2145 Rd,Westmead,NSW,2145,(02) 8837 9141,,-33.803046,150.981839,,,,,,,,
Sydney Private Hospital (nsw),Hospitals,Victoria St,Ashfield,NSW,2131,(02) 9716 3535,,-33.896937,151.129717,,,,,,,,
Sydney Artificial Eyes,Hospitals,"Sydney Hospital/Sydney Eye Hospital, 8 Macquarie St,",Sydney,NSW,2000,(02) 9382 7410,,-33.86773,151.21292,,,,,,,,
Sydney and Sydney Hospital Hand Unit,Hospitals,8 Macquarie St,Sydney,NSW,2000,(02) 9382 7201,,-33.868205,151.212869,,,,,,,,
Sunshine Coast Sexual Health and HIV Service (Clinic 87),Hospitals,Located On Campus Of Nambour General Hospital (Next To Multi-Story Carpark) Mapleton Rd,Nambour,QLD,4560,(07) 5470 5244,,-26.617827,152.948562,,,,,,,,
Stanthorpe Health Services,Hospitals,8 McGregor Tce,Stanthorpe,QLD,4380,(07) 4683 3400,,-28.660922,151.928226,,,,,,,,
St Vincent's Public Hospital,Hospitals,"Level 3, De Lacy Building, 390 Victoria St",Darlinghurst,NSW,2010,1800 800 595,,-33.879644,151.221571,,,,,,,,
St Georges Hospital Kew,Hospitals,283 Cotham Rd,Kew,VIC,3101,(03) 9231 8000,,-37.808436,145.053068,,,,,,,,
St George Sexual Health Clinic,Hospitals,Ground Floor Pritchard Wing Short St,Kogarah,NSW,2217,(02) 9350 2742,,-33.968247,151.134037,,,,,,,,
St Andrew's Hospital - Toowoomba,Hospitals,280 North St,Toowoomba,QLD,4350,(07) 4646 3140,,-27.542398,151.957224,,,,,,,,
Southwest Healthcare Centre,Hospitals,174-178 Lava St,Warrnambool,VIC,3280,(03) 5561 9100,,-38.379722,142.48144,,,,,,,,
Southern Cross District Hospital,Hospitals,Great Eastern Hwy,Southern Cross,WA,6426,(08) 9081 2222,,-31.232819,119.330542,,,,,,,,
South Western Sydney Area Health Care Interpreters,Hospitals,Prairie Vale Rd,Fairfield,NSW,2165,(02) 9757 1800,,-33.858037,150.904128,,,,,,,,
South West Healthcare Camperdown Campus,Hospitals,Manifold Place Community Health Centre Manifold St,Camperdown,VIC,3260,(03) 5593 1892,,-38.233267,143.14793,,,,,,,,
South West Healthcare Camperdown Campus,Hospitals,Robinson St,Camperdown,VIC,3260,(03) 5593 7300,,-38.236579,143.138037,,,,,,,,
South Eastern Sydney Illawarra Area Health,Hospitals,,Gerringong,NSW,2534,(02) 4285 5444,,-34.7456599,150.8274396,,,,,,,,
South Eastern Sydney and Illawarra Area Health Service - Shoalhaven District Memorial Hospital,Hospitals,Shoalhaven St,Nowra Hill,NSW,2540,(02) 4423 9385,,-34.91,150.57,,,,,,,,
South East Regional Hospital,Hospitals,4 Virginia Dr,Bega,NSW,2550,(02) 6491 9999,,-36.689532,149.861703,,,,,,,,
Singleton District Hospital,Hospitals,Dangar Rd,Singleton,NSW,2330,(02) 6571 9222,,-32.566293,151.186245,,,,,,,,
Shepparton Surgical and Endoscopy Group,Hospitals,Suite 2 20 Fitzgerald St,Shepparton,VIC,3630,(03) 5821 9217,,-36.359158,145.410888,,,,,,,,
Sea Lake & District Hospital,Hospitals,33-43 McClelland Ave,Sea Lake,VIC,3533,(03) 5070 2155,,-35.500547,142.85772,,,,,,,,
Scott Memorial Hospital Scone,Hospitals,,Scone,NSW,2337,(02) 6540 2100,,-32.0506991,150.867872,,,,,,,,
Rylstone Multipurpose Service,Hospitals,Fitzgerald St,Rylstone,NSW,2849,(02) 6357 6100,,-32.803532,149.975421,,,,,,,,
Royal Talbot Rehabilitation Centre,Hospitals,1 Yarra Blv,Kew,VIC,3101,(03) 9490 7500,,-37.78955,145.023086,,,,,,,,
Royal Children's Hospital Mental Health Service - Travancore Campus,Hospitals,50 Flemington St,Flemington,VIC,3031,(03) 9345 6011,,-37.781296,144.935717,,,,,,,,
Royal Childrens Hospital Foundation,Hospitals,Bramston Tce,Herston,QLD,4006,(07) 3852 1199,,-27.447295,153.024049,,,,,,,,
Royal Children's Hospital,Hospitals,50 Flemington Rd,Parkville,VIC,3052,(03) 9345 5522,,-37.794778,144.950296,,,,,,,,
Royal Brisbane and Women's Hospital,Hospitals,Cnr Butterfield St and Bowen Bridge Rd,Herston,QLD,4029,(07) 3646 8111,,-27.447851,153.029148,,,,,,,,
Roma Street Clinic Biala,Hospitals,270 Roma St,Brisbane,QLD,4000,(07) 3837 5666,,-27.466254,153.016373,,,,,,,,
Rochester And Elmore District Health Service,Hospitals,1 Pascoe St,Rochester,VIC,3561,(03) 5484 4400,,-36.366699,144.697635,,,,,,,,
Richmond Health Service,Hospitals,Gallagher Dr,Richmond,QLD,4822,(07) 4741 6100,,-20.739447,143.148931,,,,,,,,
Queanbeyan District Hospital & Health Service,Hospitals,Collett St,Queanbeyan,NSW,2620,(02) 6150 7000,,-35.349423,149.234534,,,,,,,,
Princes Hill Village,Hospitals,300 Pigdon St,Princes Hill,VIC,3054,(03) 9387 9822,,-37.781005,144.966355,,,,,,,,
Prince Of Wales Hospital The,Hospitals,High St,Randwick,NSW,2031,(02) 9382 2222,,-33.916693,151.238749,,,,,,,,
Portland & District Hospital,Hospitals,139 Bentinck St,Portland,VIC,3305,0418 351 208,,-38.342219,141.606584,,,,,,,,
Peter James Centre,Hospitals,Cnr. Mahoneys Road and Burwood Highway,Burwood East,VIC,3151,(03) 9881 1888,,-37.854026,145.162964,,1985,,,,,,
"Peninsula Health Rehabiltation, Aged & Palliative Care Service",Hospitals,288 Eastbourne Rd,Rosebud,VIC,3939,(03) 5986 3344,,-38.367638,144.896057,,,,,,,,
Peninsula Community Mental Health Service,Hospitals,15-17 Davey St,Frankston,VIC,3199,(03) 9784 6999,,-38.145488,145.121437,,,,,,,,
Pemberton District Hospital,Hospitals,Railway Crst,Pemberton,WA,6260,(08) 9776 4000,,-34.44494,116.03139,,,,,,,,
Peak Hill Multipurpose Service,Hospitals,111 Newell Hwy,Peak Hill,NSW,2869,(02) 6861 7100,,-32.725879,148.192113,,,,,,,,
Patient Assisted Travel Scheme,Hospitals,Geraldton Hospital 51-85 Shenton St,Geraldton,WA,6530,(08) 9956 2216,,-28.783648,114.611311,,,,,,,,
Parklands Residential Aged Care Facility,Hospitals,138 Thuringowa Dr,Thuringowa,QLD,4817,(07) 4433 9100,,-19.304224,146.732025,,,,,,,,
Pambula District Hospital,Hospitals,Merimbola St,Pambula,NSW,2549,(02) 6495 8200,,-36.927817,149.877928,,,,,,,,
Ouyen & District Hospital,Hospitals,Britt St,Ouyen,VIC,3490,(03) 5092 1111,,-35.073494,142.314912,,,,,,,,
Nyngan Health Service,Hospitals,15 Hoskins St,Nyngan,NSW,2825,(02) 6835 1700,,-31.561771,147.202145,,,,,,,,
Northern Sydney Public Area Health Unit,Hospitals,Hornsby Hospital Pacific Hwy,Hornsby,NSW,2077,(02) 9477 9400,,-33.702894,151.097593,,,,,,,,
North Queensland Neurology,Hospitals,"Suite 1, Level 2 Mater Hospital, 21 - 37 Fulham Road,",Pimlico,QLD,4812,(07) 4725 0042,,-19.288796,146.787232,,,,,,,,
North Dandenong Clinic,Hospitals,62 Gladstone Rd,Dandenong North,VIC,3175,(03) 9793 5395,,-37.968652,145.20472,,,,,,,,
Norseman Hospital,Hospitals,Talbot St,Norseman,WA,6443,(08) 9039 9200,,-32.199213,121.773857,,,,,,,,
Non-Emergency Patient Transport Metropolitan Booking Hub,Hospitals,,Parramatta,NSW,2150,1300 233 500,,-33.8152373,151.003125,,,,,,,,
Nimbin Multi Purpose Service,Hospitals,35 Cullen St,Nimbin,NSW,2480,(02) 6689 1400,,-28.597566,153.223044,,,,,,,,
Newborn Intensive Care Unit .,Hospitals,Pacific Hwy,St Leonards,NSW,2065,(02) 9926 7224,,-33.823663,151.196972,,,,,,,,
Narrogin Regional Hospital,Hospitals,Williams Rd,Narrogin,WA,6312,(08) 9881 0333,,-32.936797,117.165255,,,,,,,,
Narrandera District Hospital,Hospitals,54 Adams St,Narrandera,NSW,2700,(02) 6951 0200,,-34.742903,146.547421,,,,,,,,
Nannup Health Service,Hospitals,Carey St,Nannup,WA,6275,(08) 9756 1100,,-33.985529,115.766769,,,,,,,,
Nannup District Hospital,Hospitals,Carey St,Nannup,WA,6275,(08) 9756 1100,,-33.985529,115.766769,,,,,,,,
Muswellbrook District Public Hospital,Hospitals,Brentwood St,Muswellbrook,NSW,2333,(02) 6543 2044,,-32.26,150.9,,,,,,,,
Mungindi Multi-Purpose Health Service,Hospitals,Barwon St,Mungindi,NSW,2406,(02) 6705 6100,,-28.977884,148.99468,,,,,,,,
Mount Druitt Hospital Dental Unit,Hospitals,75 Railway St,Mt Druitt,NSW,2770,(02) 9881 1715,,-33.765733,150.83003,,,,,,,,
Morisset Hospital,Hospitals,Off Dora St,Morisset,NSW,2264,(02) 4973 0222,,-33.127656,151.513026,,,,,,,,
Mitchell General,Hospitals,Mary St,Mitchell,QLD,4465,(07) 4623 1277,,-26.48556,147.976675,,,,,,,,
Miranda South Care,Hospitals,Kings Way,Miranda,NSW,2228,(02) 9540 7540,,-34.03,151.1,,,,,,,,
Miles Health Service,Hospitals,Marian St,Miles,QLD,4415,(07) 4628 5600,,-26.658338,150.187375,,,,,,,,
Merredin District Hospital,Hospitals,Kitchener Rd,Merredin,WA,6415,(08) 9081 3222,,-31.484676,118.279292,,,,,,,,
Mercy Health & Aged Care Central Queensland Limited,Hospitals,263 Agnes St,Rockhampton,QLD,4700,(07) 4931 7490,,-23.393277,150.49537,,,,,,,,
Melbourne Health,Hospitals,Connibere Bldg RMH Campus Flemington Rd,Parkville,VIC,3052,(03) 9342 8155,,-37.800348,144.956906,,,,,,,,
Medowie-Health in Abundance Practice,Hospitals,Cnr Ferodale Road and Abundance Road,Medowie,NSW,2318,(02) 4981 8800,,-32.739776,151.856544,,,,,,,,
Maternal & Child Health Centre,Hospitals,Cnr Glen Eira Rd &amp; Hawthorne Rd,Caulfield,VIC,3162,(03) 9524 3403,,-37.88,145.02,,,,,,,,
Mater Hospital Brisbane,Hospitals,Raymond Tce,South Brisbane,QLD,4101,(07) 3163 8111,,-27.484803,153.026733,,,,,,,,
Marie Rose Centre,Hospitals,36 Oxley Parade,Dunwich,QLD,4183,(07) 3409 9059,,-27.497098,153.399527,,,,,,,,
Margaret River District Hospital,Hospitals,Farrelly St,Margaret River,WA,6285,(08) 9757 0400,,-33.951833,115.069964,,,,,,,,
Marble Bar Nursing Post,Hospitals,Station St,Marble Bar,WA,6760,(08) 9176 1001,,-21.17232,119.742709,,,,,,,,
Manjimup Hospital,Hospitals,Hospital Ave,Manjimup,WA,6258,(08) 9777 0300,,-34.239852,116.153559,,,,,,,,
Maleny Soldiers Memorial Hospital,Hospitals,Bean St,Maleny,QLD,4552,(07) 5420 5000,,-26.75472,152.84433,,,,,,,,
Maffra Hospital,Hospitals,48 Kent St,Maffra,VIC,3860,(03) 5147 0100,,-37.961007,146.983767,,,,,,,,
Macleay & Hastings Health Services,Hospitals,119 River St,West Kempsey,NSW,2440,(02) 6562 6155,,-31.06775,152.82083,,,,,,,,
Maclean District Hospital,Hospitals,21 Union St,Maclean,NSW,2463,(02) 6640 0111,,-29.453811,153.20165,,,,,,,,
Macarthur Cancer Therapy Centre,Hospitals,Therry Rd,Campbelltown,NSW,2560,(02) 4634 4300,,-34.07,150.8,,,,,,,,
Lord Howe Hospital,Hospitals,Lagoon Rd,Lord Howe Island,NSW,2898,(02) 6563 2000,,-31.528164,159.068784,,,,,,,,
Longbay Hospital,Hospitals,Anzac Parade,Malabar,NSW,2036,(02) 9289 2921,,-33.96,151.24,,,,,,,,
Long Jetty Health Care Facility,Hospitals,Wyong Rd,Killarney Vale,NSW,2261,(02) 4336 7700,,-33.3653123,151.4588626,,,,,,,,
Little Company of Mary Health Care - Calvary Health Care Ryde,Hospitals,678 Victoria Rd,Ryde,NSW,2112,(02) 8878 1402,,-33.817786,151.109633,,,,,,,,
Lismore Base Hospital,Hospitals,Uralba St,Lismore,NSW,2480,(02) 6624 0200,,-28.808786,153.291984,,,,,,,,
Lions NSW Eye Bank,Hospitals,Macquarie St,Sydney,NSW,2000,(02) 9382 7288,,-33.86,151.21,,,,,,,,
Lightning Ridge Multipurpose Service,Hospitals,Pandora St,Lightning Ridge,NSW,2834,(02) 6820 5700,,-29.428983,147.985541,,,,,,,,
Leonora District Hospital,Hospitals,Sadie Canning Dr,Leonora,WA,6438,(08) 9037 6000,,-28.89455,121.333417,,,,,,,,
Leongatha Memorial Hospital,Hospitals,Koonwarra Rd,Leongatha,VIC,3953,(03) 5667 5555,,-38.569319,145.856172,,,,,,,,
Leeton District Hospital,Hospitals,Cnr Wade &amp; Palm Ave,Leeton,NSW,2705,(02) 6953 1111,,-34.54458,146.407348,,,,,,,,
Langton Centre The,Hospitals,Cnr Nobbs and South Dowling Sts,Surry Hills,NSW,2010,(02) 9332 8777,,-33.889417,151.217229,,,,,,,,
Kyogle Multi-Purpose Service,Hospitals,Summerland Way,Kyogle,NSW,2474,(02) 6630 0400,,-28.627054,153.001762,,,,,,,,
Kyabram District Health Service,Hospitals,86-96 Fenaughty St,Kyabram,VIC,3620,(03) 5857 0200,,-36.315561,145.042185,,,,,,,,
Korumburra Hospital,Hospitals,Bridge Rd,Korumburra,VIC,3950,(03) 5654 2791,,-38.430573,145.82909,,,,,,,,
Korumburra Campus - Alchera House,Hospitals,Gordon St,Korumburra,VIC,3950,(03) 5654 2777,,-38.43,145.82,,,,,,,,
Koo Wee Rup Regional Health Service,Hospitals,Rossiter Rd,Koo Wee Rup,VIC,3981,(03) 5997 1202,,-38.205083,145.4781,,,,,,,,
Kondinin & Districts Health Service,Hospitals,Graham St,Kondinin,WA,6367,(08) 9889 1000,,-32.488903,118.265664,,,,,,,,
Kiama Hospital & Community Health Service,Hospitals,Bonaire St,Kiama,NSW,2533,(02) 4233 1033,,-34.68277,150.85125,,,,,,,,
Kerferd Clinic,Hospitals,35-47 Green St,Wangaratta,VIC,3677,(03) 5722 5111,,-36.354245,146.313772,,,,,,,,
Kempsey Health Campus,Hospitals,River St,Kempsey,NSW,2440,(02) 6562 6155,,-31.070841,152.821178,,,,,,,,
Karitane Linking Families,Hospitals,130 Nelson St,Fairfield Heights,NSW,2165,(02) 9754 2655,,-33.868226,150.941694,,,,,,,,
Kalamunda Hospital & Health Service,Hospitals,Elizabeth St,Kalamunda,WA,6076,(08) 9293 2122,,-31.968419,116.057356,,,,,,,,
Jerramungup Health Centre,Hospitals,Kokoda Rd,Jerramungup,WA,6337,(08) 9835 1004,,-33.940741,118.915549,,,,,,,,
Jerilderie District Hospital,Hospitals,Cnr Newell Hwy and Conargo Rd,Jerilderie,NSW,2716,(03) 5886 1300,,-35.355581,145.721588,,,,,,,,
Jasmine Unit,Hospitals,New Lindum Rd,Wynnum West,QLD,4178,(07) 3893 8484,,-27.45,153.15,,,,,,,,
Ivanhoe District Hospital,Hospitals,Columbus St,Ivanhoe,NSW,2878,(02) 6990 2200,,-32.897917,144.298935,,,,,,,,
Intravenous Nutrition Therapy Sydney,Hospitals,81 Showground Rd,Sydney,NSW,2000,(02) 9659 7181,,-33.748898,151.112149,,,,,,,,
Ingham Hospital & Health Service,Hospitals,McIlwraith St,Ingham,QLD,4850,(07) 4776 3000,,-18.65,146.15,,,,,,,,
Infertility Treatment Authority,Hospitals,Lvl 30/ 570 Bourke St,Melbourne,VIC,3000,(03) 9412 7002,,-37.81551,144.95676,,,,,,,,
Infertility Treatment Authority,Hospitals,13/ 120 Spencer St,Melbourne,VIC,3000,(03) 8601 5250,,-37.818128,144.954629,,,,,,,,
Hospitals-Public Hunter Health,Hospitals,Hospital Rd,Dungog,NSW,2420,(02) 4992 1266,,-32.40088,151.746369,,,,,,,,
Hospitals-Public Hunter Health,Hospitals,View St,Cessnock,NSW,2325,(02) 4991 0555,,-32.827489,151.3479,,,,,,,,
Hospitals-Public Hunter Health,Hospitals,Royal Newcastle Pacific St,Newcastle,NSW,2300,(02) 4923 6000,,-32.923256,151.694759,,,,,,,,
Hospitals-Public Hunter Health,Hospitals,James Fletcher Watt St,Newcastle,NSW,2300,(02) 4924 6500,,-32.93127,151.782908,,,,,,,,
Hospitals-Public Hunter Health,Hospitals,Polyclinic,Toronto,NSW,2283,(02) 4935 8100,,-33.01096,151.59263,,,,,,,,
Hospitals-Public Hunter Health,Hospitals,550-560 Croudace Bay Rd,Belmont,NSW,2280,(02) 4923 2000,,-33.024301,151.648796,,,,,,,,
